date,bc_active_addresses,bc_tx_count,bc_hash_rate,bc_fees_usd,bc_tx_volume_usd,bc_mempool_bytes,cm_mvrv,cm_active_addr,cm_stablecoin_cap,fear_greed,spx,dxy,vix,us10y
2023-03-05 00:00:00+00:00,630099.0,286638.0,331733821.53819484,394378.3145821898,1446601446.787563,30866276.5,1.130220819242,995537.0,123869703922.77562,47.0,,,,
2023-03-06 00:00:00+00:00,671836.0,316016.0,282508802.8583337,539809.1165314703,2174309951.733324,46318268.5,1.130223291427,931807.0,123624617306.09665,48.0,4048.42,120.485,18.61,3.98
2023-03-07 00:00:00+00:00,771846.0,362082.0,353136003.57291716,572685.2245025501,3374322168.0047064,36765897.0,1.122035533533,1063023.0,123352334767.84927,49.0,3986.37,121.4623,19.59,3.97
2023-03-08 00:00:00+00:00,656385.0,292493.0,284649021.0618059,579385.60012384,3388596597.8769383,68117711.0,1.098460296734,885079.0,123337515578.11938,50.0,3992.01,121.4511,19.11,3.98
2023-03-09 00:00:00+00:00,700965.0,336854.0,288929457.4687504,958146.1438953496,3196734601.933024,62191506.0,1.031092147146,929904.0,123317138970.93098,44.0,3918.32,121.4458,22.61,3.93
2023-03-10 00:00:00+00:00,762121.0,329334.0,291564668.6842239,879028.5698881898,3145620928.4517913,64580508.0,1.026171253096,979055.0,122486745598.54686,34.0,3861.59,121.2421,24.8,3.7
2023-03-11 00:00:00+00:00,721567.0,319707.0,357219695.9219277,552974.0342969402,2656253787.621122,63075543.5,1.043781214381,982511.0,120105165840.327,33.0,,,,
2023-03-12 00:00:00+00:00,621363.0,265555.0,348559824.50563854,441215.24970483984,1616901383.7018845,70219800.5,1.118453254664,886609.0,120823071490.71887,33.0,,,,
2023-03-13 00:00:00+00:00,725571.0,333107.0,339899953.08934945,602960.2307499597,4722952043.929702,62906707.0,1.222477139001,999918.0,119747023567.92111,49.0,3855.76,120.8897,26.52,3.55
2023-03-14 00:00:00+00:00,728811.0,327892.0,316085306.6945542,945607.8013802001,5174879852.243775,64534839.5,1.252017069531,1024780.0,120694443089.7283,56.0,3919.29,121.0141,23.73,3.64
2023-03-15 00:00:00+00:00,750215.0,345059.0,318250274.5486265,829303.8942761003,3832195528.104545,60647142.0,1.233259096934,1006730.0,119884812972.82176,50.0,3891.93,122.1079,26.14,3.51
2023-03-16 00:00:00+00:00,687640.0,295049.0,290105692.4456867,826660.6846077396,3822620889.8653975,58545416.0,1.264318230866,879957.0,120126226008.22809,52.0,3960.28,121.7221,22.99,3.56
2023-03-17 00:00:00+00:00,768841.0,338823.0,318250274.5486265,1121727.55249625,5161878711.656648,59828696.5,1.381709504388,1085422.0,119536101634.19737,51.0,3916.64,121.5643,25.51,3.39
2023-03-18 00:00:00+00:00,691597.0,296890.0,350724792.3597108,954794.5912275799,2228054547.197853,67246853.5,1.357927080335,955447.0,119533254567.29099,64.0,,,,
2023-03-19 00:00:00+00:00,619482.0,269131.0,320415242.4026988,800366.2196468897,2375622526.910426,68325583.5,1.41718434858,845573.0,119511222543.38443,63.0,,,,
2023-03-20 00:00:00+00:00,725399.0,341288.0,333405049.5271326,826286.1163280801,4411638891.790383,64633013.5,1.398348824456,1014355.0,119667165513.21515,66.0,3951.57,121.0141,24.15,3.47
2023-03-21 00:00:00+00:00,708659.0,327932.0,313920338.84048194,821883.6147907301,2864598879.584065,64703673.5,1.413889214116,990544.0,120527712507.72525,68.0,4002.87,120.8958,21.38,3.59
2023-03-22 00:00:00+00:00,688658.0,297575.0,344229888.79749393,1001060.4196809003,4085982036.0350213,68687309.0,1.371700451034,940276.0,119982300075.15344,62.0,3936.97,120.6217,22.26,3.48
2023-03-23 00:00:00+00:00,677191.0,295245.0,398152679.74955547,1128390.589714199,4021952026.6598744,68647955.0,1.421886913625,902932.0,120643155346.26808,57.0,3948.72,119.7587,22.61,3.38
2023-03-24 00:00:00+00:00,683787.0,292095.0,377232885.49311894,1238315.7662495696,3241169630.8757415,62274835.5,1.375231386162,893101.0,121080260740.27078,61.0,3970.99,120.4598,21.74,3.38
2023-03-25 00:00:00+00:00,659846.0,290197.0,337646718.49692744,841297.0285355006,1550482121.7267482,54489053.5,1.376280144651,898042.0,121049101999.02382,64.0,,,,
2023-03-26 00:00:00+00:00,594775.0,261243.0,335318120.4383279,606321.7779807397,984037172.6584415,60924988.5,1.403671575252,851151.0,121015531200.55026,64.0,,,,
2023-03-27 00:00:00+00:00,668827.0,296557.0,344632512.6727259,637136.7356429495,2566202032.425585,67866391.5,1.357098415255,1057595.0,120573127692.15388,64.0,3977.53,120.2541,20.6,3.53
2023-03-28 00:00:00+00:00,684623.0,316281.0,312032139.85233283,757392.4650173996,2928743459.536357,71822202.5,1.363066939643,982699.0,120407367576.01213,59.0,3971.27,119.7138,19.97,3.55
2023-03-29 00:00:00+00:00,727221.0,334637.0,342303914.6141264,774437.2832669906,3259547576.2807436,62191272.5,1.417071461284,977852.0,120363150226.39609,57.0,4027.81,119.7258,19.12,3.57
2023-03-30 00:00:00+00:00,727172.0,326347.0,360932699.0829224,785727.6905809497,5441832858.287578,61807660.5,1.420441511641,1021839.0,119924994239.13887,60.0,4050.83,119.4078,19.02,3.55
2023-03-31 00:00:00+00:00,732643.0,308386.0,328332326.2625294,920019.6897308397,3688566063.994466,69030366.5,1.443820674085,1043754.0,119622139345.43793,63.0,4109.31,119.3602,18.7,3.48
2023-04-01 00:00:00+00:00,702374.0,319646.0,326003728.2039299,896685.7464901599,1343707941.9349802,69910137.5,1.442211549223,1038858.0,119637694658.00851,61.0,,,,
2023-04-02 00:00:00+00:00,659613.0,341622.0,346961110.73132545,696571.0734314099,956580471.194993,63257647.5,1.425206305097,1012005.0,119629388218.4153,63.0,,,,
2023-04-03 00:00:00+00:00,681747.0,332870.0,305046345.6765345,775412.1455161201,2427314471.3794074,71137465.0,1.409099995135,985157.0,119720254148.2092,63.0,4124.51,119.3204,18.55,3.43
2023-04-04 00:00:00+00:00,809319.0,421130.0,377232885.49311894,955351.6302441999,3009364817.0053983,65248887.5,1.4219430768,1108155.0,119770473021.86707,62.0,4100.6,119.142,19.0,3.35
2023-04-05 00:00:00+00:00,719774.0,346885.0,323675130.1453304,907818.0695906399,3909874646.81429,64456627.0,1.424960408187,964688.0,119693917767.49184,62.0,4090.38,119.2953,19.08,3.3
2023-04-06 00:00:00+00:00,740308.0,354019.0,375327217.1632722,956706.9356895998,2750821198.0916862,67419981.5,1.41726242259,1022873.0,119847225421.9574,63.0,4105.02,119.3072,18.4,3.3
2023-04-07 00:00:00+00:00,739977.0,355031.0,338032942.16648775,758818.3460450297,1658809071.6178896,61451444.5,1.411891341659,956362.0,119739879514.21588,64.0,,119.3547,,3.39
2023-04-08 00:00:00+00:00,661759.0,318505.0,349935510.5526316,615696.2827003198,904857861.1541716,58785177.5,1.413111240664,885739.0,119730705441.69847,61.0,,,,
2023-04-09 00:00:00+00:00,570129.0,278404.0,347554996.87540287,473109.9627858202,786257013.0006487,70695665.0,1.432780320048,936112.0,119743739214.23772,61.0,,,,
2023-04-10 00:00:00+00:00,633252.0,289625.0,292803182.2991408,622984.92849652,3111868332.091016,70630568.0,1.498410626119,947327.0,119551711747.5271,62.0,4109.11,119.7948,18.97,3.41
2023-04-11 00:00:00+00:00,793340.0,385002.0,366599106.2932332,951293.1338509904,5538417633.702715,65158824.5,1.524007596955,1146146.0,119570428197.45279,68.0,4108.94,119.5248,19.1,3.43
2023-04-12 00:00:00+00:00,714277.0,338102.0,380882188.3566059,737969.7088734803,5793871314.410771,76664476.5,1.506773205338,1056542.0,119210596108.72299,65.0,4091.95,119.003,19.09,3.41
2023-04-13 00:00:00+00:00,720191.0,332042.0,338032942.16648775,784076.7072112296,3142733102.7223654,58601184.0,1.528589539867,1009669.0,119150040871.78442,61.0,4146.22,118.3915,17.8,3.45
2023-04-14 00:00:00+00:00,729076.0,315959.0,333271914.81203014,848602.4405606199,3725625623.497133,61809426.5,1.531450017782,1016042.0,120021775742.75311,68.0,4137.64,118.8567,17.07,3.52
2023-04-15 00:00:00+00:00,644020.0,276185.0,376121161.0021483,653210.8332441002,1462605812.374483,69693041.0,1.525286478334,1045660.0,120013413096.02625,68.0,,,,
2023-04-16 00:00:00+00:00,558992.0,232268.0,295183695.97636956,483124.45486133016,1063225848.1656959,69883346.5,1.523487449103,840992.0,120001106334.82764,68.0,,,,
2023-04-17 00:00:00+00:00,665181.0,316193.0,368979619.9704619,620756.6633733102,3697555658.5764194,51458492.5,1.481199761253,984242.0,119802612648.11394,69.0,4151.32,119.2787,16.95,3.6
2023-04-18 00:00:00+00:00,680093.0,312522.0,395165270.4199787,610251.6375700602,2422892168.755929,17071989.0,1.524898878521,1149264.0,119509437490.94373,58.0,4154.87,119.1049,16.83,3.58
2023-04-19 00:00:00+00:00,680099.0,301722.0,330891401.13480145,617230.7998209299,2806672447.3950105,19259880.0,1.445557031038,985732.0,119394260137.80447,63.0,4154.52,119.303,16.46,3.6
2023-04-20 00:00:00+00:00,675813.0,296683.0,319313867.4340018,607694.9629699596,4050944568.9312954,10370036.0,1.418296444501,951443.0,120132119937.81107,52.0,4129.79,119.1199,17.17,3.54
2023-04-21 00:00:00+00:00,771581.0,352218.0,351118490.9644334,673592.26176896,3574778822.6395483,13760149.5,1.370138666353,1015546.0,119911544932.45026,50.0,4133.52,119.3117,16.77,3.57
2023-04-22 00:00:00+00:00,652782.0,354752.0,360804518.3013832,449452.0391676201,1388897603.2660651,2295099.0,1.396814023725,914896.0,119923056572.1338,53.0,,,,
2023-04-23 00:00:00+00:00,604273.0,432760.0,355961504.6329083,377430.8909660697,1135637672.6980305,5063612.5,1.385375480736,840711.0,119943100091.67116,56.0,,,,
2023-04-24 00:00:00+00:00,634746.0,360173.0,341432463.6274834,573245.16860912,2117557490.949825,10688877.5,1.381178300296,998948.0,119897199344.68329,53.0,4137.04,119.2039,16.89,3.52
2023-04-25 00:00:00+00:00,663868.0,369843.0,302688354.2796839,735508.61633085,2588478713.9496126,19925800.0,1.420027669157,895988.0,119835180161.31192,53.0,4071.63,119.613,18.76,3.4
2023-04-26 00:00:00+00:00,668682.0,436461.0,314795888.4508713,957979.6287221899,2963529477.807014,26765803.5,1.423548393886,893248.0,119926787308.83904,56.0,4055.99,119.3228,18.84,3.43
2023-04-27 00:00:00+00:00,673213.0,418912.0,314795888.4508713,1229872.1622151798,2759095405.121972,7667164.5,1.477024680925,892914.0,119682969809.29855,59.0,4135.35,119.4298,17.03,3.53
2023-04-28 00:00:00+00:00,725813.0,483522.0,355961504.6329083,1345019.88306382,2242009223.6435246,39195096.5,1.470212541775,957827.0,119690568113.77489,64.0,4169.48,119.2248,15.78,3.44
2023-04-29 00:00:00+00:00,628996.0,486031.0,331746436.2905336,1255139.9042404792,1392685430.2644625,14804058.5,1.463534273428,803633.0,119702454322.68503,64.0,,,,
2023-04-30 00:00:00+00:00,612597.0,568516.0,358383011.4671458,1399370.7270513396,930842814.8253765,17337326.5,1.470402257877,767567.0,119686914945.69023,60.0,,,,
2023-05-01 00:00:00+00:00,697731.0,682281.0,440714243.83121973,2014627.3519840294,2578412163.433788,5712188.0,1.408272273073,929691.0,119549615643.07431,63.0,4167.87,119.4435,16.08,3.59
2023-05-02 00:00:00+00:00,620729.0,457708.0,312374381.6166337,3273981.298662669,2767795701.6050014,7314320.5,1.436592482997,820724.0,119439608149.87985,55.0,4119.58,119.6105,17.78,3.44
2023-05-03 00:00:00+00:00,728440.0,489559.0,341432463.6274834,3544855.872158977,2422988601.261196,29031904.5,1.45181633614,953701.0,119334475883.87743,64.0,4090.75,119.1233,18.34,3.38
2023-05-04 00:00:00+00:00,680011.0,491123.0,351888475.1483047,3288495.792185752,2761594919.1768866,44567777.0,1.442232154866,914598.0,119409166892.48068,64.0,4061.22,119.0465,20.09,3.37
2023-05-05 00:00:00+00:00,652054.0,411429.0,283977798.47865146,3957854.1247759885,2510385337.6027164,23191150.5,1.476466635695,822037.0,119615379867.42828,61.0,4136.25,118.5548,17.19,3.44
2023-05-06 00:00:00+00:00,619770.0,601134.0,355568840.1119249,5314480.410668421,1400151899.5226257,17564259.0,1.443843173393,764917.0,119804617307.8123,60.0,,,,
2023-05-07 00:00:00+00:00,482095.0,607883.0,331705159.5675005,11680119.899578568,6275070589.277977,14414132.5,1.429877064919,549932.0,119717679839.31473,64.0,,,,
2023-05-08 00:00:00+00:00,552358.0,575051.0,326932423.4586156,17774953.31709868,2648208726.2818136,7252890.5,1.378067479397,696710.0,120723931233.57214,60.0,4138.12,118.5759,16.98,3.52
2023-05-09 00:00:00+00:00,586519.0,598256.0,360341576.2208098,12170055.628140097,2281077965.487694,30969904.5,1.374090435543,772112.0,120418576069.42876,51.0,4119.17,118.8239,17.71,3.53
2023-05-10 00:00:00+00:00,686423.0,671668.0,405682569.25521636,9436638.187675247,3137536935.1872473,86719829.5,1.374436923429,891517.0,120358057990.9271,52.0,4137.64,118.5864,16.94,3.43
2023-05-11 00:00:00+00:00,596717.0,546549.0,360341576.2208098,5303642.76717087,2770395978.8569636,102758771.5,1.341912915639,831417.0,120146175018.31291,52.0,4130.62,119.0303,16.93,3.39
2023-05-12 00:00:00+00:00,604937.0,509159.0,336477895.6763853,4591339.496966119,3169630069.189967,122713642.5,1.331264514159,809188.0,120125442417.53246,49.0,4124.08,119.3671,17.03,3.46
2023-05-13 00:00:00+00:00,553742.0,575640.0,346023367.89415514,2919802.9555745185,991289460.9544855,131973318.0,1.334669775407,705679.0,120134551104.94777,48.0,,,,
2023-05-14 00:00:00+00:00,565005.0,631677.0,415228041.47298616,2376958.255630781,1215289911.1348636,115481430.5,1.338338944895,835319.0,120118650021.75748,48.0,,,,
2023-05-15 00:00:00+00:00,579485.0,526379.0,350796104.00303996,2459702.1499540703,2763003238.264736,127498318.0,1.352469393563,817441.0,119964296869.87811,50.0,4136.28,119.1608,17.12,3.5
2023-05-16 00:00:00+00:00,625496.0,566462.0,365114312.32969475,3185687.8099852973,3008826127.943103,132420976.0,1.341803499909,814467.0,119802891070.86166,54.0,4109.9,119.1743,17.99,3.54
2023-05-17 00:00:00+00:00,627113.0,583454.0,381818888.7107919,2517216.525743751,2465971974.3540215,144474549.0,1.360182926857,841652.0,119640543707.1282,50.0,4158.77,119.607,16.87,3.57
2023-05-18 00:00:00+00:00,603811.0,476704.0,344768089.144806,2898574.68459141,2512673144.6409097,153024825.5,1.332798511609,814709.0,119716891080.04703,51.0,4198.05,120.0886,16.05,3.65
2023-05-19 00:00:00+00:00,664491.0,515474.0,369469365.7613961,3191230.8702033595,2554604959.7346253,151932493.0,1.335285312277,904374.0,119692165526.027,48.0,4191.98,119.7751,16.81,3.7
2023-05-20 00:00:00+00:00,559902.0,423736.0,322669912.76495266,2296090.6400337,920228012.2649299,153584137.0,1.345668504663,719434.0,119690901010.28198,48.0,,,,
2023-05-21 00:00:00+00:00,542208.0,486625.0,371932494.8664721,1929304.2231961,791504500.9000938,152585179.5,1.329584607553,775828.0,119689746219.27261,52.0,,,,
2023-05-22 00:00:00+00:00,604303.0,499281.0,354690591.1309403,1905304.2514427297,2534089158.369676,165262520.5,1.331796174941,817592.0,119562409689.4196,49.0,4192.63,120.0875,17.21,3.72
2023-05-23 00:00:00+00:00,636984.0,519870.0,379321882.1817001,1901087.2464642893,3180993164.421833,171511570.0,1.349756710174,859507.0,119395205018.20724,50.0,4145.58,120.3204,18.53,3.7
2023-05-24 00:00:00+00:00,617027.0,405521.0,347301203.81571233,1726076.06159614,2711288352.175955,174205633.0,1.306148991112,859470.0,119239498504.3245,50.0,4115.24,120.4752,20.03,3.73
2023-05-25 00:00:00+00:00,689359.0,460167.0,371932494.8664721,2417525.79884069,3373192745.053606,173190320.0,1.312302574122,923963.0,119170714070.01872,51.0,4151.28,120.8413,19.14,3.83
2023-05-26 00:00:00+00:00,738629.0,532373.0,376858753.07662404,2600148.4276554207,2636344924.8529816,169703168.0,1.323951129649,963216.0,119214507380.49873,49.0,4205.45,120.6304,17.95,3.8
2023-05-27 00:00:00+00:00,672783.0,471633.0,357153720.2360163,1660329.9149689998,1428456846.3702302,162162819.5,1.330559181986,877266.0,119204012317.40521,48.0,,,,
2023-05-28 00:00:00+00:00,647993.0,496158.0,394100656.8121559,1709329.7794751807,1186204873.240664,161923423.0,1.391560954233,863880.0,119184529865.7275,50.0,,,,
2023-05-29 00:00:00+00:00,664954.0,550324.0,399026915.0223079,2004263.8429945009,2564600223.940437,171144858.5,1.374801000798,912071.0,119158071940.72624,52.0,,,17.46,
2023-05-30 00:00:00+00:00,713954.0,515246.0,379321882.1817001,2221252.24263577,2717578997.3582397,106146576.5,1.371662586882,959148.0,119090839503.76416,51.0,4205.52,120.5546,17.46,3.69
2023-05-31 00:00:00+00:00,709100.0,421579.0,349729770.9452385,1867484.5722658292,3431301491.791069,131730664.5,1.347122513076,925966.0,119007474388.22664,51.0,4179.83,120.9662,17.94,3.64
2023-06-01 00:00:00+00:00,678136.0,355986.0,336187209.4940784,1915515.1286641199,3687459597.7234793,128142247.0,1.32755818548,919298.0,119076703936.15567,52.0,4221.02,120.0491,15.65,3.61
2023-06-02 00:00:00+00:00,721266.0,479437.0,417687139.0684004,2059113.6352657694,3105301689.675224,139281951.5,1.348499664123,982760.0,119060707015.10638,50.0,4282.37,120.0049,14.6,3.69
2023-06-03 00:00:00+00:00,635282.0,381453.0,331093463.8956832,1214418.4026787204,2070061018.0407546,137266876.5,1.339845350422,873884.0,119052278010.04004,53.0,,,,
2023-06-04 00:00:00+00:00,588801.0,364020.0,376937174.2812394,1045713.2425836503,1576273013.616206,123885552.0,1.343716524322,879948.0,119034704164.84973,52.0,,,,
2023-06-05 00:00:00+00:00,610475.0,359254.0,351468446.2892638,1522231.5883981395,3039689264.928618,135080271.0,1.276417765634,884289.0,118949715943.99283,53.0,4273.79,120.0048,14.73,3.69
2023-06-06 00:00:00+00:00,763100.0,462072.0,384577792.6788321,2181112.22832712,3081878129.935029,145644860.5,1.3462357416,1032895.0,118791962345.57515,44.0,4283.85,119.9718,13.96,3.7
2023-06-07 00:00:00+00:00,734954.0,433781.0,343827827.89167106,2607709.1837335806,2879720193.2929277,143716098.0,1.303228127244,1004588.0,118676292173.70782,53.0,4267.52,119.859,13.94,3.79
2023-06-08 00:00:00+00:00,682296.0,407006.0,392218411.07642484,1856163.71881531,2955188802.9258275,131919549.0,1.312170481703,964762.0,118592778727.3232,50.0,4293.93,119.5712,13.65,3.73
2023-06-09 00:00:00+00:00,676835.0,387084.0,430421503.0643882,1969653.5156060592,2312552076.438471,123765499.5,1.309627647538,1020140.0,118464375035.97946,50.0,4298.86,119.4322,13.83,3.75
2023-06-10 00:00:00+00:00,643676.0,365369.0,392218411.07642484,1283971.0230670702,2299022634.963496,101391561.5,1.279906228962,943047.0,118538666640.98618,49.0,,,,
2023-06-11 00:00:00+00:00,561469.0,399201.0,415140266.2692028,907591.6299787499,1835728223.472706,133267804.0,1.282204028842,872589.0,118552695308.47165,47.0,,,,
2023-06-12 00:00:00+00:00,617352.0,370634.0,399859029.4740175,1100687.3778561798,3092719402.655595,139894698.0,1.282415132209,985947.0,119453046916.09872,47.0,4338.93,119.6376,15.01,3.73
2023-06-13 00:00:00+00:00,682607.0,410483.0,374390301.4820418,968434.5116241899,3067091259.736594,146543712.0,1.281288526881,933842.0,119302182905.28677,45.0,4369.01,119.1899,14.61,3.84
2023-06-14 00:00:00+00:00,633244.0,330658.0,312388214.96659184,1041957.7224874699,3287955132.691958,150383120.5,1.242758133707,828183.0,119194229770.96683,46.0,4372.59,118.776,13.88,3.83
2023-06-15 00:00:00+00:00,689182.0,423069.0,385148460.1631553,1031344.1899307905,4099477121.1399755,159254898.0,1.265794710232,919869.0,119508647315.87921,41.0,4425.84,118.5521,14.5,3.72
2023-06-16 00:00:00+00:00,765014.0,512202.0,398160232.4659646,1178722.01658558,3776668075.9031157,165091928.0,1.303742036635,958674.0,120908095420.5267,47.0,4409.59,118.4184,13.54,3.77
2023-06-17 00:00:00+00:00,662278.0,475252.0,364329624.47866035,1070141.2933438001,2175325693.612937,168083698.5,1.312806147734,863600.0,120933406040.12004,47.0,,,,
2023-06-18 00:00:00+00:00,661930.0,439868.0,392955523.5448409,809692.0627775899,1950479880.7942493,90175783.0,1.304485514887,883864.0,120960488885.73616,49.0,,,,
2023-06-19 00:00:00+00:00,614017.0,415604.0,369534333.3997841,828508.9406678702,5228204127.288318,110120490.0,1.326002267293,920552.0,121057205320.32721,47.0,,,14.19,
2023-06-20 00:00:00+00:00,746599.0,447715.0,353920206.636413,1025565.0275356398,3897871059.861629,124295961.0,1.401058308786,951926.0,121442418769.50056,49.0,4388.71,118.938,13.88,3.74
2023-06-21 00:00:00+00:00,693078.0,363280.0,314884889.72798514,1290853.9043715296,5891685868.367508,146560612.5,1.487688159529,920555.0,118259019936.6327,59.0,4365.69,118.727,13.2,3.72
2023-06-22 00:00:00+00:00,722789.0,392041.0,356522561.09697485,1338870.5265184091,4476871257.393661,136651244.0,1.479224774259,1000988.0,118284655864.75378,65.0,4381.89,118.7552,12.91,3.8
2023-06-23 00:00:00+00:00,707501.0,374001.0,325294307.5702325,1245927.31619046,4295642711.518616,148565782.0,1.511461032551,948738.0,118255517125.90135,65.0,4348.33,119.152,13.44,3.74
2023-06-24 00:00:00+00:00,683837.0,361437.0,379943751.2420316,1034349.60490763,2769810821.7608957,130791173.0,1.506266238891,1011110.0,118270392551.07007,62.0,,,,
2023-06-25 00:00:00+00:00,656558.0,382769.0,398160232.4659646,900286.6005073703,2222325691.744992,129644474.0,1.501725462895,944147.0,118244518949.70935,64.0,,,,
2023-06-26 00:00:00+00:00,692095.0,403979.0,379943751.2420316,991023.2264099098,3515517320.6694574,133319191.5,1.490477217783,998904.0,118144412451.28546,55.0,4328.82,119.0761,14.25,3.72
2023-06-27 00:00:00+00:00,707936.0,434858.0,364329624.47866035,967788.69705815,3548784761.5759306,136957598.0,1.508993136561,978594.0,117997401479.99182,59.0,4378.41,118.8949,13.74,3.77
2023-06-28 00:00:00+00:00,627350.0,331278.0,280545974.4417444,905240.35699098,3880455108.003227,140064572.0,1.480047953676,826245.0,117900335029.95221,62.0,4376.86,119.3382,13.43,3.71
2023-06-29 00:00:00+00:00,726305.0,438193.0,367574940.3012432,1127727.0496004599,5186493187.03279,145175651.0,1.4974352167,970467.0,117716894570.89542,54.0,4396.44,119.527,13.54,3.85
2023-06-30 00:00:00+00:00,753791.0,445197.0,397786579.2301125,1060715.17243026,5253587194.577619,140590367.0,1.497404119431,1067040.0,117138365201.61844,56.0,4450.38,119.3606,13.59,3.81
2023-07-01 00:00:00+00:00,622117.0,324274.0,334845664.7949681,776814.7325710095,3141739113.8542585,133962417.0,1.500071404388,918349.0,117177156230.05734,59.0,,,,
2023-07-02 00:00:00+00:00,534333.0,309920.0,430515854.7363876,732885.0984814803,1946218416.8312912,87978137.5,1.500295120753,997177.0,117157213462.47289,63.0,,,,
2023-07-03 00:00:00+00:00,655439.0,328114.0,344916211.10459125,802784.6599183199,3558028612.12794,73861766.0,1.525922363387,977874.0,117443695119.51816,62.0,4455.59,119.2119,13.57,3.86
2023-07-04 00:00:00+00:00,645583.0,378556.0,357504393.99162006,726610.04593082,3086147729.6531544,69895451.0,1.509148391226,963366.0,117497787773.74672,64.0,,,13.7,
2023-07-05 00:00:00+00:00,716586.0,493478.0,390233669.4978951,646677.3801569203,3050116810.1210318,74217733.5,1.494037535141,964759.0,117447130290.81796,61.0,4446.82,119.3483,14.18,3.95
2023-07-06 00:00:00+00:00,709055.0,392688.0,349951484.25940275,602469.3927140698,5006659381.325101,77415368.0,1.470491737414,973154.0,117292094260.21378,56.0,4411.59,119.8193,15.44,4.05
2023-07-07 00:00:00+00:00,773326.0,556014.0,440586401.04601073,585105.2010590497,3087879872.8603077,69162839.0,1.487208780434,1021136.0,117290731903.58153,55.0,4398.95,119.0761,14.83,4.06
2023-07-08 00:00:00+00:00,695972.0,573697.0,448139310.7782279,446059.1523509899,1730543820.382496,64970179.5,1.483788128844,1009931.0,117300482945.61795,58.0,,,,
2023-07-09 00:00:00+00:00,732590.0,594265.0,425480581.581576,411104.62886326003,1716596079.8795733,66786553.0,1.478660537861,978223.0,117291402003.39276,55.0,,,,
2023-07-10 00:00:00+00:00,679425.0,507115.0,387716032.92048943,492438.0918832598,3569416296.334092,78110532.0,1.489525354536,925790.0,117190190542.26393,56.0,4409.53,118.9548,15.07,4.01
2023-07-11 00:00:00+00:00,686922.0,432293.0,339880937.9497796,521035.80855868995,3194618002.5341296,83822915.0,1.499536522954,937945.0,117156077802.77838,57.0,4439.26,118.7344,14.84,3.99
2023-07-12 00:00:00+00:00,752660.0,478320.0,382989765.58074266,596712.8742350803,3887422552.2014422,88993167.5,1.487755265888,942309.0,118022449787.40369,64.0,4472.16,117.6385,13.54,3.86
2023-07-13 00:00:00+00:00,678891.0,375859.0,321592673.51184636,606473.3024433196,5521099980.437031,101696246.5,1.538500113181,874515.0,118187295354.02203,57.0,4510.04,117.1831,13.61,3.76
2023-07-14 00:00:00+00:00,760021.0,421666.0,369831574.5386234,705028.8375851401,,98011735.0,1.483457241083,996373.0,118114851654.32915,60.0,4505.42,117.0463,13.34,3.83
2023-07-15 00:00:00+00:00,732135.0,484980.0,369831574.5386234,513979.4183142798,1748986507.8810234,100810509.0,1.482403144167,914738.0,118090685100.72318,56.0,,,,
2023-07-16 00:00:00+00:00,732664.0,595145.0,415390536.6194682,467969.0652976,1455153738.1824064,102261956.5,1.480253300626,927843.0,118095665529.62915,57.0,,,,
2023-07-17 00:00:00+00:00,703876.0,428612.0,364471696.6467593,520021.05308894964,3277687845.728592,104445762.0,1.475399676867,931087.0,117870003787.57735,54.0,4522.79,117.1267,13.48,3.81
2023-07-18 00:00:00+00:00,775244.0,582684.0,434150109.2409926,576157.3302160001,3782011843.9368477,110283840.5,1.45985580542,1028951.0,117785520570.61154,56.0,4554.98,117.0264,13.3,3.8
2023-07-19 00:00:00+00:00,745057.0,480249.0,396630963.9979439,545352.7524661602,3888838289.880678,113878804.0,1.463037215762,969285.0,117750336935.95018,50.0,4565.72,117.3462,13.76,3.75
2023-07-20 00:00:00+00:00,685150.0,400400.0,343032185.0793028,682999.6029407899,3231336979.0233197,119419187.0,1.457534391178,901211.0,117675043164.69559,56.0,4534.87,117.5947,13.99,3.85
2023-07-21 00:00:00+00:00,657357.0,323847.0,300153161.94439,685440.6140914999,3344069486.298063,123102724.5,1.463442609814,855163.0,117624628753.83716,50.0,4536.34,117.9418,13.6,3.84
2023-07-22 00:00:00+00:00,556589.0,288750.0,359111818.75489503,1374134.4787475297,1233142619.4203317,71348662.0,1.453936935337,923147.0,117626404605.38895,52.0,,,,
2023-07-23 00:00:00+00:00,691587.0,559624.0,393951025.0520118,765865.8191383997,1331395491.4045653,65860065.0,1.470319604139,894084.0,117600702228.68051,54.0,,,,
2023-07-24 00:00:00+00:00,704020.0,529923.0,401990841.889808,779256.7509442404,3158620784.6818676,67668322.0,1.427138509577,938461.0,117451214029.95297,55.0,4554.64,117.8124,13.91,3.86
2023-07-25 00:00:00+00:00,734826.0,462586.0,369831574.5386234,521730.75357458,2621711162.0469837,76366730.0,1.42923855151,940528.0,117381613219.191,50.0,4567.46,117.8565,13.86,3.91
2023-07-26 00:00:00+00:00,737067.0,452746.0,381190141.57452464,551760.1911323402,2649786000.868548,80882023.0,1.436080716187,1015337.0,117335505043.57764,51.0,4566.75,117.76,13.19,3.86
2023-07-27 00:00:00+00:00,713630.0,413038.0,358973121.2673339,619524.7689891699,3329621508.9562607,77962311.0,1.429632064392,943734.0,117308391117.5499,51.0,4537.41,117.8938,14.41,4.01
